place,title,time,pay,date
경기 안양시,교촌치킨 안양1호,18:00~24:00,"시급9,000",6시간전
경기 광명시,교촌치킨 서울서부 남구로점,18:00~00:00,"시급10,000",6시간전
경기 광명시,교촌치킨 서울서부 남구로점,18:00~00:00,"시급10,000",6시간전
서울 관악구,교촌치킨 서울 봉천4호,18:00~01:00,"시급10,500",6시간전
서울 관악구,교촌치킨 서울 봉천4호,18:00~01:00,"시급10,500",6시간전
경기 김포시,교촌치킨 김포 통진1호,18:00~24:00,"시급13,000",6시간전
서울 종로구,교촌치킨 종로1호,11:30~19:30,"월급2,000,000",6시간전
경기 김포시,교촌치킨 양곡점,17:00~24:00,"시급10,500",6시간전
경기 김포시,교촌치킨 양곡점,17:00~24:00,"시급10,500",6시간전
대전 유성구,교촌치킨 한밭대,18:00~23:00,"시급8,600",6시간전
경북 포항시,교촌치킨 포항 오천,17:00~24:00,"시급9,000",6시간전
경북 포항시,교촌치킨 포항 오천,17:00~24:00,"시급9,000",6시간전
서울 종로구,교촌치킨 종로1호,11:00~23:00,"월급3,100,000",6시간전
서울 금천구,교촌치킨 시흥1호,12:00~24:00,"시급10,000",6시간전
서울 금천구,교촌치킨 시흥1호,12:00~24:00,"시급10,000",6시간전
서울 양천구,교촌치킨 서울서부 목3동점,18:00~02:00,"시급10,500",6시간전
서울 강서구,교촌치킨 서울서부 목3동점,18:00~02:00,"시급10,500",6시간전
대구 남구,교촌치킨 앞산,18:00~01:00,"시급8,700",6시간전
인천 남동구,교촌치킨 인천 구월,12:00~02:00,"시급10,500",6시간전
인천 서구,교촌치킨 인천 청라,17:30~01:30,"시급9,000",6시간전
강원 춘천시,교촌치킨 춘천시청,17:30~23:30,"시급10,000",6시간전
강원 춘천시,교촌치킨 춘천시청,18:00~24:00,"시급8,600",6시간전
부산 해운대,교촌치킨 마린시티점,18:00~23:00,"시급8,590",6시간전
대전 대덕구,교촌치킨 신탄진,17:00~01:00,"시급8,700",6시간전
경기 고양시,교촌치킨 행신역점,17:30~24:00,"시급10,000",6시간전
전남 목포시,교촌치킨 상동석현,18:00~02:00,"시급8,590",6시간전
서울 강서구,교촌치킨 서울 등촌,18:00~23:00,"시급9,000",6시간전
경기 이천시,교촌치킨 충북 증포점,16:00~24:00,"시급9,000",6시간전
경기 화성시,교촌치킨 화성직영매장,18:00~22:00,"시급8,590",6시간전
경기 화성시,교촌치킨 병점1호,16:00~24:00,"시급12,000",6시간전
서울 양천구,교촌치킨 서울서부신월1호점,18:00~24:00,"시급10,000",7시간전
서울 영등포,교촌치킨 선유도역점,10:40~13:40,"시급8,590",7시간전
서울 광진구,교촌치킨 자양2호,17:00~23:00,"시급9,000",7시간전
서울 송파구,교촌치킨 서울 장지,12:00~24:00,"월급3,100,000",7시간전
서울 송파구,교촌치킨 서울 장지,12:00~24:00,"월급3,100,000",7시간전
경기 안양시,교촌치킨 안양1번가,19:30~24:00,"시급9,000",7시간전
서울 송파구,교촌치킨 서울 장지,18:00~24:00,"시급11,500",7시간전
경기 화성시,교촌치킨 향남2지구,17:30~22:00,"시급9,500",7시간전
경기 김포시,교촌치킨 김포 통진1호,18:00~24:00,"시급13,000",7시간전
인천 서구,교촌치킨 인천 청라,18:00~02:00,"시급9,000",7시간전
서울 동작구,교촌치킨 신길1호,18:00~24:00,"시급11,000",7시간전
충북 청주시,교촌치킨 가경2호,12:00~24:00,"월급3,000,000",7시간전
대구 북구,교촌치킨 학정,18:00~23:00,"시급9,000",7시간전
